kepid,tce_plnt_num,pred_score,pred_class
006864859,01,0.000,0
006864859,02,0.000,0
006864859,03,0.000,0
006864859,04,0.000,0
006864885,01,0.000,0
006864885,02,0.000,0
006864891,01,0.000,0
006864891,02,0.000,0
006864893,01,0.000,0
006864893,02,0.000,0
006865077,01,0.000,0
006865416,01,0.000,0
006865416,02,0.000,0
006865416,03,0.000,0
006865416,04,0.000,0
006865416,05,0.000,0
006865484,01,0.000,0
006865484,02,0.000,0
006865507,01,0.000,0
006865828,01,0.000,0
006865966,01,0.000,0
006866092,01,0.000,0
006866092,02,0.000,0
006866189,01,0.000,0
006866191,01,0.000,0
006866228,01,0.000,0
006866228,02,0.000,0
006866346,01,0.000,0
006867155,01,0.998,1
006867219,01,0.866,1
006867555,01,1.000,1
006867555,02,0.996,1
006867588,01,1.000,1
006867765,01,0.000,0
006867766,01,0.000,0
006868952,01,0.000,0
006868952,02,0.000,0
006868952,03,0.000,0
006868952,04,0.000,0
006868952,05,0.000,0
006868952,06,0.000,0
006869184,01,1.000,1
006869292,01,0.000,0
006869296,01,0.000,0
006869313,01,0.000,0
006869313,02,0.000,0
006869313,03,0.000,0
006869313,04,0.000,0
006869313,05,0.000,0
006869313,06,0.000,0
006869373,01,0.884,1
006869726,01,0.000,0
006870438,01,0.000,0
006871071,01,1.000,1
006871071,02,0.995,1
006871071,03,1.000,1
006871071,04,0.895,1
006871350,01,0.000,0
006871394,01,0.000,0
006871612,01,0.000,0
006871866,01,0.000,0
006871896,01,0.000,0
006875337,01,0.000,0
006875342,01,0.894,1
006875646,01,0.000,0
006875959,01,0.000,0
006876443,01,0.000,0
006877292,01,0.000,0
006877609,01,0.000,0
006877649,01,0.000,0
006877673,01,0.000,0
006877673,02,0.000,0
006878167,01,0.000,0
006878167,02,0.000,0
006878173,01,0.000,0
006878240,01,1.000,1
006878240,02,0.960,1
006878288,01,0.000,0
006878288,02,0.000,0
006878408,01,0.556,1
006878641,01,0.000,0
006878738,01,0.000,0
006879171,01,0.992,1
006879183,01,0.980,1
006879594,01,0.000,0
006879594,02,0.000,0
006879594,03,0.000,0
006879865,01,0.000,0
006880517,01,0.970,1
006880517,02,0.000,0
006881709,01,0.000,0
006881709,02,0.000,0
006881709,03,0.000,0
006881829,01,0.000,0
006887030,01,1.000,1
006887321,01,0.000,0
006887983,01,0.000,0
006889190,01,0.000,0
006889235,01,0.000,0
006889235,02,0.000,0
006890040,01,0.001,0
006890260,01,0.000,0
006890618,01,0.000,0
006891124,01,0.974,1
006891366,01,0.000,0
006891366,02,0.000,0
006891512,01,0.000,0
006891513,01,0.002,0
006891543,01,0.000,0
006891543,02,0.000,0
006891543,03,0.000,0
006891637,01,0.000,0
006891637,02,0.000,0
006891998,01,0.000,0
006891998,02,0.000,0
006921944,01,1.000,1
006922203,01,1.000,1
006922244,01,0.998,1
006922690,01,0.000,0
006922690,02,0.000,0
006922710,01,0.997,1
006922995,01,0.000,0
006923148,01,0.000,0
006923599,01,0.000,0
006924203,01,0.995,1
006924431,01,0.000,0
006924968,01,0.000,0
006924968,02,0.000,0
006925256,01,0.000,0
006925256,02,0.000,0
006927556,01,0.000,0
006927629,01,0.000,0
006927629,02,0.000,0
006928206,01,0.000,0
006928906,01,0.000,0
006929016,01,0.000,0
006929285,01,0.002,0
006929841,01,0.998,1
006932987,01,1.000,1
006932987,02,1.000,1
006933567,01,0.918,1
006933781,01,0.000,0
006933781,02,0.000,0
006934045,01,0.502,1
006934244,01,0.000,0
006934291,01,1.000,1
006934317,01,0.000,0
006934317,02,0.000,0
006934587,01,0.000,0
006934587,02,0.000,0
006934986,01,0.970,1
006935062,01,0.000,0
006935101,01,0.000,0
006935101,02,0.000,0
006936038,01,0.000,0
006936046,01,0.000,0
006936046,03,0.000,0
006936046,04,0.000,0
006936075,01,0.000,0
006936106,01,0.000,0
006936115,01,0.000,0
006936261,01,0.000,0
006936909,01,1.000,1
006936909,02,0.983,1
006936966,01,0.000,0
006936977,01,0.000,0
006937080,01,0.000,0
006937131,01,0.000,0
006937131,02,0.000,0
006937131,03,0.000,0
006937131,04,0.000,0
006937131,05,0.000,0
006937131,06,0.000,0
006937131,07,0.000,0
006937131,08,0.000,0
006937131,09,0.000,0
006937257,01,0.000,0
006937257,02,0.000,0
006937257,03,0.000,0
006937402,01,1.000,1
006937529,01,1.000,1
006937692,01,0.996,1
006937758,01,0.000,0
006937758,02,0.000,0
006938264,01,1.000,1
006939203,01,0.000,0
006939203,02,0.000,0
006939291,01,0.000,0
006939670,01,0.000,0
006939772,01,0.000,0
006939772,02,0.000,0
006940640,01,0.000,0
006940640,02,0.000,0
006940654,01,0.000,0
006940867,01,0.000,0
006941075,01,0.000,0
006941075,02,0.000,0
006941075,03,0.000,0
006941084,01,0.990,1
006941084,02,0.000,0
006945362,01,0.000,0
006945362,02,0.000,0
006945362,03,0.000,0
006945362,04,0.000,0
006945362,05,0.000,0
006945362,06,0.000,0
006945362,07,0.000,0
006945362,08,0.000,0
006945500,01,0.000,0
006945500,02,0.000,0
006945500,03,0.000,0
006945500,05,0.000,0
006945500,06,0.000,0
006945500,07,0.000,0
006945500,08,0.000,0
006945500,09,0.000,0
006945594,01,0.000,0
006945786,01,0.990,1
006946199,01,1.000,1
006946199,02,1.000,1
006946681,01,0.000,0
006946681,02,0.000,0
006946700,01,0.000,0
006946819,01,0.000,0
006946831,01,0.000,0
006946871,01,0.000,0
006946871,02,0.000,0
006946871,03,0.000,0
006946871,04,0.000,0
006946985,01,0.388,0
006946985,02,0.000,0
006947064,01,0.000,0
006947064,02,0.000,0
006947064,03,0.000,0
006947064,04,0.000,0
006947064,05,0.000,0
006947095,01,0.000,0
006947095,02,0.000,0
006947164,01,0.000,0
006947300,01,0.000,0
006947339,01,0.000,0
006947623,01,0.972,1
006947666,02,0.000,0
006947668,01,1.000,1
006947767,01,0.000,0
006947837,01,0.000,0
006948006,01,0.000,0
006948054,01,1.000,1
006948054,02,1.000,1
006948054,03,1.000,1
006948054,04,1.000,1
006948480,01,0.000,0
006948480,02,0.000,0
006948815,01,0.000,0
006949061,01,1.000,1
006949061,02,0.992,1
006949204,01,0.000,0
006949204,02,0.000,0
006949412,01,0.000,0
006949412,04,0.000,0
006949412,05,0.000,0
006949412,06,0.000,0
006949412,07,0.000,0
006949412,08,0.000,0
006949494,01,0.000,0
006949494,02,0.000,0
006949494,03,0.000,0
006949494,04,0.000,0
006949512,01,0.000,0
006949512,02,0.000,0
006949512,03,0.000,0
006949512,04,0.000,0
006949550,01,0.000,0
006949607,01,1.000,1
006949607,02,1.000,1
006949898,01,0.991,1
006950275,01,0.000,0
006950275,02,0.000,0
006950556,01,0.000,0
006950556,02,0.000,0
006951231,01,0.000,0
006951231,02,0.000,0
006951642,01,0.000,0
006951642,02,0.000,0
006951642,03,0.000,0
006951642,04,0.000,0
006951642,05,0.000,0
006951642,06,0.000,0
006951812,01,0.000,0
006952259,01,0.000,0
006952259,02,0.000,0
006952971,01,0.475,1
006953047,01,0.000,0
006953047,02,0.000,0
006953069,01,0.000,0
006953069,02,0.000,0
006953069,03,0.000,0
006953069,04,0.000,0
006953281,01,0.000,0
006953692,01,0.000,0
006954721,01,0.000,0
006954721,02,0.000,0
006954721,03,0.000,0
006954721,04,0.000,0
006954726,01,0.000,0
006954748,01,0.000,0
006955650,01,0.000,0
006955650,02,0.000,0
006955671,01,1.000,1
006956014,01,0.000,0
006956136,01,0.000,0
006956176,01,0.996,1
006956216,01,0.000,0
006956216,02,0.000,0
006956216,03,0.000,0
006956233,01,0.000,0
006957044,01,0.000,0
006957044,02,0.000,0
006960377,01,0.000,0
006960377,02,0.000,0
006960445,01,0.000,0
006960446,01,0.000,0
006960456,01,0.000,0
006960487,01,0.000,0
006960592,01,0.000,0
006960592,02,0.000,0
006960592,03,0.000,0
006960592,04,0.000,0
006960592,05,0.000,0
006960913,01,0.998,1
006961285,01,0.000,0
006962018,01,0.000,0
006962018,02,0.000,0
006962109,01,0.969,1
006962380,01,0.000,0
006962668,01,0.000,0
006962752,01,0.000,0
006962752,02,0.000,0
006962752,03,0.000,0
006962752,04,0.000,0
006962752,05,0.000,0
006962752,06,0.000,0
006962752,07,0.000,0
006962901,01,0.000,0
006962977,01,1.000,1
006962977,02,1.000,1
006962977,03,1.000,1
006962977,04,0.857,1
006962977,05,1.000,1
006963153,01,0.000,0
006963171,01,0.000,0
006963490,01,0.000,0
006963490,02,0.000,0
006963490,03,0.000,0
006963514,01,0.000,0
006963815,01,0.000,0
006963815,02,0.000,0
006963815,03,0.000,0
006964043,01,0.000,0
006964043,02,0.000,0
006964043,03,0.000,0
006964043,04,0.000,0
006964043,05,0.376,0
006964159,01,0.000,0
006964804,01,0.000,0
006964804,02,0.000,0
006964817,01,0.000,0
006964817,02,0.000,0
006964929,01,0.941,1
006965293,01,0.000,0
006965758,01,0.000,0
006965758,02,0.000,0
006965761,01,0.000,0
006965782,02,0.000,0
006965789,01,0.000,0
006965789,02,0.000,0
006965789,03,0.000,0
006966132,01,0.000,0
006966132,02,0.000,0
006966132,03,0.000,0
006966132,04,0.000,0
006966132,05,0.000,0
006966254,01,0.000,0
006967278,02,0.000,0
006967296,01,0.000,0
006967296,02,0.000,0
006967360,01,0.000,0
006967360,02,0.000,0
006967360,03,0.000,0
006967430,01,0.000,0
006973796,01,0.000,0
006973796,02,0.000,0
006974111,01,0.000,0
006974111,02,0.000,0
006974111,03,0.000,0
006974658,01,0.999,1
006974705,01,0.000,0
006974867,01,0.000,0
006974867,02,0.000,0
006975129,01,1.000,1
006975129,02,1.000,1
006975129,03,0.000,0
006975466,01,0.000,0
006975466,02,0.000,0
006975615,01,0.000,0
006976420,01,0.000,0
006976420,02,0.000,0
006976420,03,0.000,0
006976420,04,0.000,0
006976420,05,0.000,0
006976420,06,0.000,0
006976420,07,0.000,0
006976420,08,0.000,0
006976420,09,0.000,0
006976465,01,0.000,0
006976754,01,0.000,0
007007099,01,0.000,0
007007099,02,0.000,0
007007099,03,0.000,0
007007099,06,0.000,0
007007099,07,0.000,0
007007099,08,0.000,0
007007099,09,0.000,0
007007169,01,0.000,0
007007169,02,0.000,0
007007169,03,0.000,0
007008149,01,0.001,0
007008200,01,0.000,0
007008200,02,0.000,0
007008200,03,0.025,0
007008211,01,0.996,1
007008221,01,0.000,0
007008221,02,0.000,0
007008221,03,0.000,0
007008221,04,0.000,0
007009548,01,0.929,1
007009828,01,0.000,0
007011254,01,0.000,0
007013923,01,0.000,0
007013975,01,0.000,0
007016909,01,0.000,0
007017037,01,0.000,0
007017274,01,0.995,1
007017274,02,0.570,1
007017372,01,1.000,1
007017392,02,0.000,0
007017392,03,0.000,0
007017392,04,0.000,0
007017392,05,0.000,0
007017437,01,0.113,0
007017604,01,0.000,0
007018210,01,0.000,0
007018277,01,0.000,0
007018277,02,0.000,0
007018323,01,0.000,0
007018323,02,0.000,0
007019489,01,0.000,0
007019489,02,0.000,0
007019524,01,0.981,1
007020168,01,0.000,0
007020168,02,0.000,0
007020168,03,0.000,0
007020168,04,0.000,0
007020168,05,0.000,0
007020168,06,0.000,0
007020168,07,0.000,0
007020168,08,0.259,0
007020168,09,0.000,0
007020182,01,0.000,0
007020182,02,0.000,0
007020234,01,0.000,0
007020707,01,0.000,0
007021124,01,0.000,0
007021131,01,0.000,0
007021177,01,0.000,0
007021177,02,0.000,0
007021177,03,0.000,0
007021534,01,0.000,0
007021668,01,0.000,0
007021681,01,1.000,1
007021681,02,0.997,1
007021681,03,0.122,0
007021689,01,0.000,0
007022573,01,0.761,1
007022603,01,0.000,0
007022707,01,0.000,0
007022707,02,0.000,0
007023432,01,0.000,0
007023872,01,0.000,0
007023872,02,0.000,0
007023960,01,0.000,0
007023960,02,0.000,0
007023973,01,0.000,0
007024222,01,0.001,0
007024511,01,0.000,0
007024511,02,0.000,0
007024511,03,0.000,0
007024530,01,0.000,0
007024530,02,0.000,0
007024674,01,0.000,0
007024928,01,0.000,0
007024928,02,0.000,0
007025526,01,0.000,0
007025540,01,0.000,0
007025599,01,0.000,0
007025846,01,0.000,0
007025851,01,0.000,0
007026272,01,0.043,0
007026313,01,0.000,0
007026347,01,0.000,0
007026412,01,0.000,0
007026477,01,0.000,0
007026522,01,0.000,0
007026628,01,0.000,0
007026651,01,0.000,0
007026651,02,0.000,0
007030610,01,0.000,0
007030610,02,0.000,0
007030676,01,0.000,0
007030715,01,0.000,0
007030715,02,0.000,0
007030947,01,0.000,0
007030996,01,0.000,0
007031066,01,0.000,0
007031066,02,0.000,0
007031126,01,0.000,0
007031126,02,0.000,0
007031126,03,0.000,0
007031126,04,0.000,0
007031126,05,0.000,0
007031126,06,0.000,0
007031126,07,0.000,0
007031132,01,0.000,0
007031175,01,0.000,0
007031192,01,0.000,0
007031195,01,0.000,0
007031208,01,0.000,0
007031208,02,0.000,0
007031293,01,0.000,0
007031316,01,0.000,0
007031340,01,0.000,0
007031343,01,0.000,0
007031347,01,0.000,0
007031363,01,0.000,0
007031399,01,0.000,0
007031402,01,0.000,0
007031421,01,0.000,0
007031430,01,0.000,0
007031448,01,0.000,0
007031477,01,0.000,0
007031477,02,0.000,0
007031477,03,0.000,0
007031504,01,0.000,0
007031515,01,0.000,0
007031515,02,0.000,0
007031515,03,0.000,0
007031517,01,0.000,0
007031520,01,0.000,0
007031573,01,0.000,0
007031638,01,0.000,0
007031638,02,0.000,0
007031638,03,0.000,0
007031656,01,0.000,0
007031659,01,0.000,0
007031714,01,0.000,0
007031714,02,0.000,0
007031714,03,0.000,0
007031716,01,0.000,0
007031726,01,0.000,0
007031726,02,0.000,0
007031732,01,0.000,0
007031742,01,0.000,0
007031742,02,0.000,0
007031742,03,0.000,0
007031742,04,0.000,0
007031753,01,0.000,0
007031767,01,0.000,0
007031781,01,0.000,0
007031824,01,0.000,0
007031824,02,0.000,0
007031824,03,0.000,0
007031853,01,0.000,0
007031853,02,0.000,0
007031853,03,0.000,0
007031853,04,0.000,0
007031853,05,0.000,0
007031853,06,0.000,0
007031853,07,0.000,0
007031853,08,0.000,0
007031880,01,0.000,0
007031880,02,0.000,0
007031898,01,0.000,0
007031904,01,0.000,0
007031914,01,0.000,0
007031942,01,0.000,0
007031942,02,0.000,0
007031942,03,0.000,0
007031948,01,0.000,0
007031992,01,0.000,0
007032001,01,0.000,0
007032001,02,0.000,0
007032001,03,0.000,0
007032001,04,0.000,0
007032001,05,0.000,0
007032001,06,0.000,0
007032001,07,0.000,0
007032001,08,0.000,0
007032001,09,0.000,0
007032001,10,0.000,0
007032116,01,0.000,0
007032117,01,0.000,0
007032117,02,0.000,0
007032132,01,0.000,0
007032132,02,0.000,0
007032218,01,0.000,0
007032218,02,0.000,0
007032218,03,0.000,0
007032218,04,0.000,0
007032218,05,0.000,0
007032218,06,0.000,0
007032274,01,0.000,0
007032365,01,0.000,0
007032369,01,0.000,0
007032383,01,0.000,0
007032388,01,0.000,0
007032388,02,0.000,0
007032421,01,1.000,1
007032429,01,0.000,0
007032429,02,0.000,0
007032429,03,0.000,0
007032429,04,0.000,0
007032429,05,0.000,0
007032438,01,0.000,0
007032442,01,0.000,0
007032456,01,0.000,0
007032481,01,0.000,0
007032524,01,0.000,0
007032524,02,0.000,0
007032568,01,0.000,0
007032568,02,0.000,0
007032568,03,0.000,0
007032568,04,0.000,0
007032568,05,0.000,0
007032568,06,0.000,0
007032568,08,0.000,0
007032687,01,0.000,0
007032727,01,0.000,0
007032727,02,0.000,0
007032727,03,0.000,0
007032807,01,0.000,0
007032923,01,0.000,0
007032938,01,0.000,0
007032946,01,0.000,0
007032999,01,0.000,0
007033044,01,0.000,0
007033044,02,0.000,0
007033044,03,0.000,0
007033135,01,0.000,0
007033135,02,0.000,0
007033135,04,0.000,0
007033135,05,0.000,0
007033135,06,0.000,0
007033135,07,0.000,0
007033135,08,0.000,0
007033135,09,0.000,0
007033135,10,0.000,0
007033233,01,1.000,1
007033389,01,0.000,0
007033421,01,0.000,0
007033421,02,0.000,0
007033421,03,0.000,0
007033421,04,0.000,0
007033421,05,0.000,0
007033421,06,0.000,0
007033671,01,1.000,1
007033713,01,0.000,0
007033748,01,0.000,0
007033830,01,0.000,0
007033830,02,0.000,0
007033830,03,0.000,0
007033830,04,0.000,0
007033830,05,0.000,0
007033830,06,0.000,0
007033846,01,0.000,0
007034974,01,0.000,0
007035099,01,0.000,0
007035099,02,0.000,0
007035179,01,0.000,0
007035179,02,0.000,0
007035274,01,0.000,0
007035274,02,0.000,0
007035274,03,0.000,0
007035394,01,0.000,0
007035536,01,0.000,0
007035536,02,0.000,0
007035536,04,0.000,0
007035536,05,0.000,0
007035536,06,0.000,0
007035536,07,0.000,0
007035844,01,0.000,0
007036755,01,0.000,0
007036755,02,0.000,0
007036755,03,0.000,0
007036755,04,0.000,0
007036755,05,0.000,0
007037540,01,0.000,0
007037540,02,0.000,0
007038096,01,0.000,0
007038096,02,0.000,0
007038460,01,0.000,0
007039026,01,0.000,0
007039688,01,0.000,0
007039688,02,0.000,0
007039688,03,0.000,0
007039688,04,0.000,0
007040629,01,1.000,1
007040629,02,0.999,1
007040629,03,0.992,1
007040629,04,1.000,1
007040826,01,0.000,0
007040897,01,0.000,0
007040897,02,0.000,0
007040897,03,0.000,0
007041041,01,0.000,0
007041041,02,0.000,0
007041041,03,0.000,0
007041041,04,0.000,0
007041041,05,0.000,0
007041309,01,0.000,0
007041512,01,0.000,0
007041512,02,0.000,0
007041512,03,0.000,0
007041634,01,0.000,0
007041634,02,0.000,0
007041634,03,0.000,0
007041856,01,0.000,0
007041856,02,0.000,0
007041856,03,0.000,0
007041856,04,0.000,0
007042069,01,0.000,0
007045280,01,0.000,0
007045280,02,0.000,0
007045356,01,0.000,0
007045435,01,0.000,0
007045435,02,0.000,0
007045496,01,1.000,1
007045605,01,0.000,0
007045605,02,0.169,0
007045605,03,0.000,0
007045685,01,0.000,0
007045685,02,0.000,0
007045685,03,0.000,0
007045685,04,0.000,0
007045685,05,0.000,0
007045685,06,0.000,0
007045685,08,0.000,0
007045685,09,0.000,0
007045685,10,0.000,0
007046035,01,0.985,1
007046148,01,0.000,0
007046148,02,0.000,0
007046148,03,0.000,0
007046148,04,0.000,0
007046650,01,0.000,0
007046804,01,0.998,1
007047141,01,0.000,0
007047141,02,0.000,0
007047151,01,0.000,0
007047207,01,1.000,1
007047299,01,0.000,0
007047356,01,0.000,0
007047356,02,0.000,0
007047363,01,1.000,1
007047496,01,0.000,0
007047496,02,0.000,0
007047824,01,1.000,1
007047922,01,0.975,1
007047922,02,0.986,1
007047963,01,0.000,0
007047963,02,0.000,0
007047963,03,0.000,0
007048016,01,0.000,0
007049035,01,0.000,0
007049486,01,0.000,0
007049486,02,0.000,0
007049486,03,0.000,0
007049771,01,0.220,0
007050060,01,0.000,0
007050100,01,0.000,0
007050100,02,0.000,0
007050100,03,0.000,0
007050100,04,0.000,0
007050100,05,0.000,0
007050270,01,0.000,0
007050754,01,0.000,0
007050754,02,0.000,0
007050989,01,1.000,1
007050989,02,0.998,1
007050989,03,0.000,0
007051180,01,1.000,1
007051180,02,0.000,0
007051690,01,0.000,0
007051984,01,0.000,0
007051984,02,0.000,0
007052048,01,0.000,0
007052048,02,0.000,0
007053328,01,0.000,0
007060330,01,0.000,0
007060736,01,0.000,0
007060736,02,0.000,0
007060736,03,0.000,0
007060736,04,0.000,0
007061062,01,0.000,0
007090524,01,0.980,1
007090563,01,0.000,0
007090867,01,0.000,0
007091432,01,1.000,1
007091594,01,0.000,0
007091848,01,0.000,0
007093401,01,0.999,1
007094486,01,1.000,1
007094944,01,0.820,1
007097534,01,0.000,0
007097571,01,0.000,0
007097965,01,1.000,1
007098049,01,0.090,0
007098255,01,0.976,1
007098355,01,1.000,1
007100673,01,1.000,1
007100673,02,1.000,1
007100673,03,0.997,1
007100673,04,0.993,1
007100673,05,0.790,1
007100673,06,0.000,0
007101067,01,0.000,0
007101676,01,0.000,0
007101676,02,0.000,0
007101676,03,0.000,0
007101676,04,0.000,0
007101676,06,0.000,0
007101676,07,0.000,0
007101676,08,0.000,0
007101828,01,0.000,0
007101828,02,0.000,0
007102227,01,1.000,1
007102227,02,1.000,1
007102227,03,0.921,1
007102316,01,0.998,1
007102316,02,1.000,1
007102316,03,0.985,1
007102500,01,0.000,0
007102500,02,0.000,0
007103919,01,0.986,1
007104854,01,0.000,0
007104854,02,0.000,0
007104854,03,0.000,0
007104854,04,0.000,0
007105574,01,0.000,0
007105574,02,0.000,0
007105691,01,0.000,0
007105691,02,0.000,0
007105691,03,0.000,0
007106173,01,0.963,1
007106173,02,0.673,1
007106173,03,0.979,1
007106205,01,0.000,0
007106205,02,0.000,0
007106205,03,0.000,0
007106245,01,0.000,0
007106437,01,0.015,0
007106438,01,0.127,0
007106648,01,0.000,0
007106648,02,0.000,0
007106648,03,0.000,0
007106648,04,0.000,0
007106648,05,0.000,0
007106807,01,0.000,0
007106877,01,0.000,0
007106877,02,0.000,0
007107311,01,0.000,0
007107311,02,0.000,0
007107311,03,0.000,0
007107430,01,0.000,0
007107430,02,0.000,0
007107430,03,0.000,0
007107430,04,0.000,0
007107430,05,0.000,0
007107430,06,0.000,0
007107505,01,0.000,0
007107561,01,0.000,0
007107567,01,0.568,1
007107567,02,0.000,0
007107584,01,0.000,0
007107762,01,0.000,0
007107802,01,0.996,1
007107802,02,0.991,1
007108433,01,0.000,0
007108433,02,0.000,0
007109598,01,0.000,0
007109598,02,0.000,0
007109598,03,0.000,0
007109598,04,0.000,0
007109675,01,1.000,1
007109675,02,1.000,1
007109851,01,0.000,0
007110077,01,0.000,0
007110615,01,0.000,0
007115200,01,0.000,0
007115228,01,0.000,0
007115237,01,0.000,0
007115249,01,0.000,0
007115249,02,0.000,0
007115249,04,0.000,0
007115249,05,0.000,0
007115249,06,0.000,0
007115249,07,0.000,0
007115249,08,0.000,0
007115291,01,0.000,0
007115291,02,0.000,0
007115308,01,0.000,0
007115332,01,0.000,0
007115366,01,0.000,0
007115390,01,0.000,0
007115390,02,0.000,0
007115390,03,0.000,0
007115427,01,0.000,0
007115463,01,0.000,0
007115499,01,0.000,0
007115499,02,0.000,0
007115499,03,0.000,0
007115499,04,0.000,0
007115530,01,0.000,0
007115530,02,0.000,0
007115550,01,0.000,0
007115597,01,0.000,0
007115597,02,0.000,0
007115597,03,0.000,0
007115661,01,0.000,0
007115671,01,0.000,0
007115671,02,0.000,0
007115733,01,0.000,0
007115785,01,1.000,1
007115785,02,1.000,1
007115785,03,0.000,0
007115785,04,0.000,0
007115785,05,0.000,0
007115816,01,0.000,0
007115842,01,0.000,0
007115869,01,0.000,0
007115878,01,0.000,0
007115878,02,0.000,0
007115878,03,0.000,0
007115878,04,0.000,0
007115878,05,0.000,0
007115879,01,0.000,0
007115923,01,0.000,0
007115923,02,0.000,0
007115923,03,0.000,0
007115923,04,0.000,0
007115923,05,0.000,0
007115923,06,0.000,0
007115923,07,0.000,0
007115925,01,0.000,0
007115925,02,0.000,0
007115925,03,0.000,0
007115925,04,0.000,0
007115925,05,0.000,0
007115925,06,0.000,0
007116024,01,0.000,0
007116043,01,0.000,0
007116043,03,0.000,0
007116043,05,0.000,0
007116043,06,0.000,0
007116043,07,0.000,0
007116046,01,0.000,0
007116166,01,0.000,0
007116217,01,0.000,0
007116226,01,0.000,0
007116236,01,0.000,0
007116236,02,0.000,0
007116236,03,0.000,0
007116236,04,0.000,0
007116236,05,0.000,0
007116236,06,0.000,0
007116282,01,0.000,0
007116382,01,0.000,0
007116466,01,0.000,0
007116466,02,0.000,0
007116519,01,0.000,0
007116561,01,0.000,0
007116632,01,0.000,0
007116632,02,0.000,0
007116632,03,0.000,0
007116670,01,0.000,0
007116719,01,0.000,0
007116766,01,0.000,0
007116842,01,0.000,0
007116842,02,0.000,0
007116842,03,0.000,0
007116849,01,0.000,0
007116849,02,0.000,0
007116849,03,0.000,0
007116851,01,0.000,0
007116859,01,0.000,0
007116859,02,0.000,0
007116859,03,0.000,0
007117003,01,0.000,0
007117003,02,0.000,0
007117020,01,0.000,0
007117020,02,0.000,0
007117050,01,0.000,0
007117050,02,0.000,0
007117050,03,0.114,0
007117050,04,0.000,0
007117050,05,0.000,0
007117050,06,0.000,0
007117126,01,0.000,0
007117147,01,0.000,0
007117168,01,0.000,0
007117178,01,0.000,0
007117178,02,0.000,0
007117178,03,0.000,0
007117270,01,0.000,0
007117284,01,0.000,0
007117284,02,0.000,0
007117284,03,0.000,0
007117284,04,0.000,0
007117284,05,0.000,0
007117293,01,0.000,0
007117293,02,0.000,0
007117293,03,0.000,0
007117293,05,0.000,0
007117348,01,0.000,0
007117355,01,0.000,0
007117355,02,0.000,0
007117367,01,0.000,0
007117367,02,0.000,0
007117367,03,0.000,0
007117367,04,0.000,0
007117367,06,0.000,0
007117367,07,0.000,0
007117367,08,0.000,0
007117413,01,0.000,0
007117436,01,0.000,0
007117444,01,0.000,0
007117444,02,0.000,0
007117444,04,0.000,0
007117444,06,0.000,0
007117444,07,0.000,0
007117444,08,0.000,0
007117444,09,0.000,0
007117444,10,0.000,0
007117457,01,0.000,0
007117457,02,0.000,0
007117485,01,0.000,0
007117489,01,0.000,0
007117492,01,0.000,0
007117506,01,0.000,0
007117513,01,0.000,0
007117541,01,0.000,0
007117549,01,0.000,0
007117561,01,0.000,0
007117568,01,0.000,0
007117585,01,0.000,0
007117585,02,0.000,0
007117585,03,0.000,0
007117610,01,0.000,0
007117710,01,0.000,0
007117710,02,0.000,0
007117710,03,0.000,0
007118167,01,0.000,0
007118364,01,1.000,1
007118545,01,0.000,0
007119481,01,0.993,1
007119481,02,0.964,1
007119481,03,0.700,1
007119522,01,0.000,0
007119530,01,0.000,0
007120108,01,1.000,1
007120842,01,0.000,0
007121016,01,0.000,0
007121016,02,0.000,0
007121281,01,0.000,0
007121885,01,0.000,0
007121885,02,0.000,0
007122259,01,0.000,0
007122259,02,0.000,0
007122746,01,0.000,0
007122746,02,0.000,0
007122746,03,0.000,0
007122746,04,0.000,0
007124026,01,0.013,0
007124026,02,0.000,0
007124145,01,0.000,0
007124613,01,1.000,1
007124680,01,0.000,0
007125636,01,0.000,0
007125636,02,0.000,0
007128918,01,0.000,0
007129465,01,0.000,0
007129465,02,0.000,0
007129465,03,0.000,0
007129465,04,0.000,0
007129686,01,0.000,0
007130418,01,0.001,0
007131515,01,0.000,0
007131515,02,0.000,0
007131515,04,0.000,0
007131515,05,0.000,0
007131515,06,0.000,0
007131515,07,0.000,0
007131515,08,0.000,0
007131760,01,0.943,1
007132015,01,0.000,0
007132542,01,0.000,0
007132542,02,0.000,0
007132798,01,1.000,1
007132798,02,1.000,1
007133286,01,0.000,0
007133286,02,0.000,0
007133286,03,0.000,0
007133294,01,0.334,0
007133807,01,0.000,0
007133807,02,0.000,0
007133807,03,0.000,0
007133807,04,0.000,0
007134502,01,0.000,0
007134502,02,0.000,0
007134502,03,0.000,0
007134626,01,0.999,1
007134976,01,1.000,1
007134976,02,0.997,1
007135042,01,0.000,0
007135042,02,0.000,0
007135042,03,0.000,0
007135042,04,0.000,0
007135045,01,0.000,0
007135545,01,0.000,0
007135545,02,0.000,0
007135699,01,0.000,0
007135852,01,1.000,1
007135861,01,0.000,0
007136729,01,0.000,0
007136958,01,0.000,0
007136958,02,0.000,0
007137213,01,1.000,1
007137725,01,0.000,0
007137798,01,0.000,0
007137952,01,0.000,0
007137952,02,0.000,0
007137952,03,0.000,0
007137952,04,0.000,0
007138415,01,0.000,0
007138415,02,0.000,0
007138415,03,0.000,0
007138415,04,0.000,0
007138446,01,0.000,0
007138446,02,0.000,0
007138446,03,0.000,0
007138446,04,0.000,0
007138800,01,0.000,0
007138841,01,0.648,1
007173695,01,0.000,0
007173839,01,0.000,0
